S1 S2 S3
950 955 278
950 958 953
950 958 952
950 958 951
950 958 953
950 959 954
950 959 955
950 959 955
718 959 955
241 351 317
243 352 284
241 350 283
233 337 270
218 315 250
225 324 258
218 315 252
364 314 251
258 320 252
217 315 250
245 351 280
233 335 267
235 337 269
239 342 273
218 315 251
222 321 256
219 317 251
219 317 252
217 314 249
221 321 256
219 317 253
217 316 252
216 315 250
222 321 257
223 324 259
223 325 259
216 315 252
219 335 361
623 888 698
559 815 634
534 785 601
535 785 604
534 792 604
556 816 632
559 823 645
568 776 476
222 326 256
231 333 263
247 351 281
227 326 261
245 352 295
236 339 272
231 334 267
224 325 259
223 324 259
223 323 259
217 316 251
215 314 249
215 312 249
215 315 249
214 312 248
215 314 249
225 325 258
217 315 249
219 317 249
246 351 284
247 354 284
242 344 276
228 327 261
242 343 270
245 352 283
236 335 268
236 347 279
218 320 255
217 315 253
217 314 259
217 315 345
477 370 544
557 701 268
584 735 251
673 719 258
926 407 274
794 333 263
705 323 256
595 325 257
324 347 278
231 332 265
228 329 263
222 321 256
219 320 256
218 316 252
215 312 248
216 313 248
429 344 249
900 953 943
593 782 691
881 952 943
948 958 954
801 945 892
950 959 955
700 920 775
767 943 875
867 953 946
949 959 955
943 958 953
242 956 951
245 351 955
243 347 277
241 344 276
237 339 271
239 341 272
241 346 277
229 329 263
219 317 253
233 335 268
241 348 280
239 347 276
243 349 285
216 310 253
218 315 256
216 312 253
219 315 256
219 315 255
218 314 254
220 317 256
220 315 256
219 316 256
219 317 256
220 317 257
236 340 276
223 321 259
221 320 259
219 317 256
350 315 254
605 587 253
566 759 495
527 708 601
584 760 662
635 832 729
512 675 572
665 860 748
948 958 953
946 957 276
950 958 280
935 956 946
947 958 953
608 785 673
633 818 705
774 942 847
949 959 955
948 958 952
950 958 954
666 947 922
221 320 257
221 320 254
220 320 254
216 316 251
216 314 251
215 315 249
216 311 248
214 311 248
214 311 247
215 311 247
215 311 248
215 312 250
216 313 249
219 316 251
219 315 251
222 317 252
241 343 275
221 320 256
222 320 260
221 320 254
222 320 256
221 320 256
222 322 257
219 317 252
218 315 252
217 315 251
217 314 251
215 312 269
216 311 399
214 311 546
214 311 557
214 328 561
215 312 367
216 312 248
219 315 251
224 322 256
222 320 256
236 340 276
231 335 271
221 321 257
219 317 254
218 315 252
217 313 250
215 312 249
217 312 250
217 312 249
215 311 248
215 311 248
215 312 248
215 311 249
215 311 250
217 313 250
217 314 251
228 329 267
241 345 279
238 341 273
243 348 376
246 348 955
244 387 955
243 953 954
244 959 954
224 851 715
248 819 691
396 756 647
225 516 620
217 314 251
216 313 250
243 346 280
238 343 279
215 311 250
245 352 282
241 345 275
245 348 281
243 347 282
239 343 279
233 335 271
233 339 273
241 350 279
246 353 283
246 356 280
244 349 279
241 347 277
244 350 280
219 317 253
218 316 253
218 316 253
218 316 253
219 320 255
217 315 252
216 314 251
217 314 254
229 328 263
227 327 264
239 344 280
217 315 253
243 352 282
245 344 277
239 343 277
243 344 279
241 344 277
229 329 263
227 327 262
236 338 271
245 349 280
219 315 252
243 349 285
233 335 270
239 345 277
241 344 280
245 349 283
245 353 285
239 347 280
244 350 285
242 350 283
244 348 281
239 349 279
242 347 280
241 345 276
244 344 275
221 320 255
229 327 263
241 346 277
239 344 277
241 444 279
223 321 693
233 367 913
239 955 950
237 952 934
305 954 945
671 902 796
607 798 684
231 742 684
517 950 937
750 943 864
446 948 928
232 943 893
271 957 567
258 329 264
239 346 278
232 335 271
231 332 270
228 326 264
224 323 260
224 322 261
226 324 260
222 320 257
224 321 260
222 320 257
222 320 257
223 320 258
221 317 256
221 320 256
222 320 257
220 317 257
220 317 256
221 320 258
224 320 258
223 320 259
221 320 257
220 318 256
249 357 287
236 512 781
947 958 954
949 959 955
948 958 954
948 959 954
949 958 954
947 957 951
858 951 927
914 954 945
662 852 721
647 915 793
366 772 670
255 731 618
792 948 935
551 745 655
941 957 954
755 955 952
239 343 281
239 343 283
247 355 289
248 354 291
249 353 288
249 353 287
249 355 290
517 412 290
927 954 945
862 950 921
943 956 949
753 940 821
748 935 822
800 943 839
635 818 702
908 953 944
778 945 869
504 524 337
248 354 289
246 357 288
245 353 288
243 349 284
241 349 284
237 341 279
245 353 289
233 333 273
224 322 263
221 320 257
224 320 257
221 320 257
221 320 257
247 353 286
231 331 267
221 320 256
222 320 259
360 725 646
352 806 691
301 745 640
271 731 617
246 737 628
235 727 615
948 958 955
568 763 665
244 355 803
242 345 283
239 341 279
244 348 284
245 350 284
243 347 282
244 347 281
244 345 279
946 655 282
946 957 952
947 957 951
947 957 949
948 958 953
760 938 839
553 727 608
491 727 612
219 320 649
219 320 659
242 957 954
947 958 954
532 721 619
940 957 954
948 958 955
949 959 955
947 958 953
948 958 955
937 955 950
946 957 951
248 959 299
245 476 283
245 957 940
943 955 943
877 949 863
827 949 876
791 948 896
724 942 868
693 936 867
684 940 897
404 860 812
219 615 731
219 320 710
227 345 735
247 958 954
717 956 943
865 948 783
948 958 952
949 957 950
920 950 791
926 955 856
917 956 941
783 950 283
283 335 271
225 327 265
225 326 264
222 321 260
227 327 263
244 349 284
245 346 283
241 345 281
228 327 264
220 315 254
218 314 253
218 315 253
217 314 252
218 313 252
220 315 253
220 316 254
224 321 256
222 320 255
223 321 257
223 321 258
223 320 258
224 325 260
224 323 260
222 323 260
221 321 260
225 327 267
223 320 258
219 318 256
217 315 253
217 315 253
221 320 257
229 332 271
241 345 282
245 354 286
521 351 287
720 350 285
890 352 285
239 340 271
239 345 271
239 342 275
232 335 267
228 330 264
224 325 261
222 320 257
220 320 257
221 321 258
223 325 260
227 329 266
230 331 270
238 346 285
243 350 286
236 462 953
239 947 955
238 955 949
948 956 954
716 893 839
948 958 955
949 959 955
948 958 951
929 955 943
913 954 943
237 681 888
243 344 277
245 348 280
241 342 275
234 338 270
227 327 264
237 339 274
232 333 270
233 335 271
230 327 265
237 337 276
239 343 279
218 315 256
239 341 278
242 345 283
241 342 280
243 343 282
939 952 280
947 959 955
947 959 955
943 957 952
945 958 954
948 959 955
943 958 955
922 956 955
233 563 952
239 347 283
244 351 286
246 351 285
238 342 277
217 315 254
218 317 255
219 317 256
218 315 253
217 315 253
217 317 252
217 316 252
220 315 255
226 324 260
243 347 280
244 349 281
219 320 254
243 349 280
219 317 254
239 340 275
226 325 261
228 327 263
239 342 277
242 348 282
244 351 286
244 351 287
239 345 282
241 348 284
237 344 278
230 334 268
229 334 267
239 347 279
241 349 283
239 341 274
251 356 288
285 399 324
288 411 331
271 384 309
263 370 297
257 356 289
276 391 309
290 397 323
262 370 300
277 384 311
279 394 316
296 406 324
251 366 296
293 420 346
246 358 295
251 362 296
283 399 337
239 344 287
258 375 576
265 385 891
260 364 297
282 390 312
300 419 342
301 422 335
296 411 327
302 423 338
295 418 336
300 425 343
297 422 340
301 425 346
271 383 309
245 353 289
263 375 309
298 419 350
303 430 353
301 421 342
298 427 351
303 424 349
299 415 512
290 414 890
239 346 302
271 388 610
244 351 631
291 399 947
302 425 954
305 421 346
244 347 279
263 372 303
277 387 315
295 420 341
247 349 283
276 391 311
288 411 332
320 576 611
620 790 691
581 767 662
628 813 709
559 741 636
564 741 633
523 695 593
524 695 591
257 354 276
239 337 271
239 343 275
241 342 271
252 357 288
295 407 327
260 367 297
286 404 328
257 362 294
261 369 296
285 399 324
293 412 339
268 376 302
249 357 288
243 348 283
247 351 285
247 352 283
241 347 280
239 343 279
239 345 279
237 339 277
245 357 287
250 361 300
251 358 295
303 423 351
260 378 311
300 418 357
301 425 350
300 420 347
271 387 313
259 361 295
251 356 312
244 711 630
241 591 618
241 446 676
239 359 694
238 349 711
258 377 943
295 417 954
293 414 827
299 423 347
302 427 351
301 423 348
295 412 340
302 423 347
300 423 347
297 422 343
295 417 832
665 873 761
901 954 947
949 959 955
906 953 945
911 953 945
874 951 929
812 947 892
711 901 746
352 358 287
257 359 295
253 360 286
256 366 295
253 361 291
249 344 275
290 342 274
448 344 276
947 415 339
763 937 294
607 867 731
949 958 953
687 909 812
948 958 955
949 958 955
675 943 888
820 957 954
826 957 953
281 741 952
264 389 320
303 422 351
289 407 344
288 411 339
268 387 322
262 379 317
291 413 346
278 396 327
293 411 341
254 359 297
261 378 317
294 422 350
303 429 354
299 419 353
301 429 345
303 429 356
239 345 278
274 391 322
303 418 352
305 430 355
303 422 352
307 431 357
295 409 344
300 423 343
302 418 340
293 414 337
303 424 344
293 409 331
279 379 308
279 385 311
289 398 321
246 349 283
246 350 283
244 350 282
246 351 283
244 346 281
243 349 283
241 344 281
251 355 294
257 369 303
258 367 305
248 356 291
643 423 333
883 953 952
719 925 891
630 824 778
617 805 758
601 787 736
580 771 701
593 795 687
433 760 607
241 347 285
241 346 276
252 361 291
256 362 295
243 350 283
241 346 280
239 343 278
259 348 286
671 361 293
765 372 305
943 413 341
540 389 320
297 409 334
286 396 330
290 405 331
294 412 332
251 358 288
273 383 313
295 419 347
260 370 299
283 398 327
307 423 352
297 420 353
299 425 354
247 355 288
308 431 355
249 356 292
303 433 358
295 420 350
262 378 309
249 357 294
291 414 335
309 423 355
273 379 307
260 359 290
261 359 289
271 367 292
270 364 290
273 369 292
261 359 282
305 406 326
273 363 287
301 422 346
265 362 286
267 358 286
259 359 282
264 373 295
261 371 300
260 369 303
272 398 339
290 407 340
302 420 347
263 368 300
262 369 300
270 375 308
539 946 859
948 955 945
915 950 857
790 945 809
662 947 807
349 918 724
949 957 952
698 837 661
948 957 953
259 364 291
264 369 300
271 382 309
261 373 309
256 365 301
256 364 300
253 364 302
253 364 301
278 403 343
303 425 353
302 425 353
295 417 349
287 406 335
276 396 326
275 392 321
270 391 317
287 388 314
770 941 310
711 657 297
696 371 291
667 356 286
755 351 279
274 346 276
242 343 274
239 342 275
284 398 323
892 398 316
397 370 295
284 422 338
564 690 295
909 406 339
271 380 320
257 366 297
273 381 315
277 391 340
285 412 345
263 387 320
295 411 351
289 403 340
290 401 331
292 405 332
291 398 325
288 399 325
290 399 326
293 403 335
266 372 300
258 367 299
303 423 347
301 423 339
251 359 287
273 387 312
295 414 339
304 428 346
243 348 283
253 359 290
268 383 312
295 419 344
286 404 330
261 372 303
297 415 339
302 423 348
302 423 345
295 413 332
287 404 331
300 419 334
259 365 302
247 354 284
290 421 325
275 393 320
280 401 314
268 381 308
251 353 285
289 406 332
264 373 295
248 352 285
267 377 303
244 347 280
303 423 350
259 371 308
254 353 294
247 354 292
238 345 277
284 406 333
286 408 336
259 371 303
302 419 350
293 411 333
296 417 335
300 421 335
301 423 337
253 417 701
267 409 900
301 422 955
292 417 955
282 409 953
247 358 770
268 398 952
271 390 945
258 371 320
282 404 326
253 366 295
248 357 288
286 399 333
262 375 301
261 385 307
265 379 309
244 348 280
268 383 307
303 428 343
307 427 352
298 418 342
302 426 347
303 423 345
292 412 334
295 424 345
295 415 339
271 375 309
259 365 294
250 355 286
247 350 283
279 396 323
297 413 348
296 424 352
293 414 343
298 429 346
297 418 347
298 542 955
847 958 954
949 959 955
949 959 955
949 959 955
949 958 954
947 958 954
942 957 951
940 957 950
691 919 826
893 952 949
696 910 642
857 952 323
303 451 348
290 409 333
249 355 285
288 407 327
284 401 325
252 357 286
245 347 280
243 345 275
243 345 274
245 347 278
245 348 404
243 352 666
247 355 686
249 358 294
257 367 300
275 387 320
283 400 327
257 367 300
278 396 323
303 431 359
396 388 323
527 350 288
405 351 286
290 344 281
243 343 279
235 337 273
234 341 273
233 334 268
231 335 268
302 419 343
223 346 271
233 333 302
216 312 248
237 335 303
233 332 781
236 348 897
238 952 943
247 958 955
832 950 939
726 937 854
460 932 832
238 897 947
231 339 832
224 327 260
229 333 265
219 318 256
218 317 369
219 322 655
218 512 633
236 727 634
524 726 625
533 704 603
626 821 711
947 958 954
949 959 954
949 959 954
949 958 954
803 943 865
949 958 952
605 772 654
852 949 908
655 832 702
943 956 947
879 951 939
941 956 950
940 956 949
948 958 955
879 953 775
239 343 278
245 354 287
221 322 257
217 316 252
217 315 251
218 315 251
217 316 254
216 315 253
217 315 249
226 326 263
239 341 274
224 325 258
220 321 255
245 353 280
243 349 279
233 336 268
239 345 276
243 348 279
238 341 273
236 341 273
239 346 277
239 345 277
233 337 270
218 317 252
228 331 266
242 348 281
245 354 286
247 355 287
244 352 284
245 352 286
246 354 285
948 356 285
945 957 281
947 958 442
948 957 279
948 347 277
718 341 271
241 345 275
243 349 283
246 349 281
241 346 278
245 352 285
235 338 271
220 320 256
223 324 259
217 316 254
216 320 251
216 316 251
217 317 252
227 327 261
218 314 250
241 351 283
249 357 289
231 334 268
249 354 287
247 355 285
228 329 263
227 330 261
237 341 273
243 347 278
247 351 281
230 332 268
231 334 269
224 322 257
222 321 258
223 321 257
222 320 256
220 320 255
219 320 253
219 315 251
228 327 258
237 338 269
225 327 259
233 334 264
220 321 253
235 337 268
239 345 273
247 350 279
246 348 281
233 333 267
239 343 308
243 351 950
238 345 950
236 348 929
225 326 277
225 325 287
226 323 303
230 329 308
228 326 303
223 321 276
217 317 258
215 315 253
214 312 248
213 311 246
213 311 246
213 313 246
213 316 246
214 315 249
215 317 247
217 351 327
218 484 590
244 945 953
231 918 937
237 950 943
246 957 954
237 949 943
246 956 954
225 323 258
226 325 259
227 324 260
218 315 251
221 318 253
220 315 252
225 318 251
226 314 250
224 312 249
221 312 248
234 335 269
233 334 267
228 326 260
220 320 253
221 320 253
243 346 279
236 336 270
242 345 276
224 324 256
234 335 270
224 325 257
588 335 267
926 894 276
707 340 263
633 323 257
465 321 255
947 348 279
592 623 253
870 806 271
673 488 257
816 433 267
863 371 271
714 345 261
602 327 258
557 321 253
515 316 250
539 317 253
374 320 252
244 352 281
231 333 267
219 316 252
220 317 253
239 341 273
221 320 254
220 320 254
246 353 283
245 352 283
219 317 254
244 345 279
228 330 263
217 316 251
246 349 282
241 345 277
246 354 285
502 573 309
591 778 334
567 759 289
945 958 285
946 352 283
243 353 283
232 337 271
228 329 265
238 342 275
241 345 277
239 343 277
235 340 271
241 347 279
223 323 257
219 320 253
239 345 275
223 321 257
237 342 274
225 326 260
233 337 271
233 335 270
241 345 280
242 349 279
226 327 262
220 320 582
242 371 953
249 958 954
945 957 952
937 956 952
940 957 952
943 956 953
839 950 935
947 958 953
817 947 896
622 815 670
710 909 770
583 753 640
531 700 591
533 700 587
551 725 611
527 697 594
512 677 581
537 714 610
463 676 576
250 682 588
216 561 601
216 316 593
221 320 306
244 351 283
243 352 283
243 350 282
244 352 282
239 347 276
234 336 269
229 329 263
220 320 254
219 317 252
245 351 281
247 350 280
219 317 253
244 350 282
232 335 269
239 344 278
233 337 270
219 320 253
241 323 257
226 327 262
227 327 260
245 356 284
233 343 270
265 327 259
221 323 257
243 351 284
227 325 258
238 342 271
227 324 257
239 343 271
228 328 259
239 345 271
225 323 256
231 331 260
223 321 254
222 320 256
221 320 254
216 313 251
217 315 251
218 316 251
217 317 251
219 320 254
218 320 254
218 317 255
224 332 266
231 340 275
219 320 256
220 320 256
219 320 254
224 321 255
223 322 257
227 327 260
226 325 256
226 324 256
227 326 259
224 324 254
226 335 460
224 576 707
238 952 908
233 943 813
507 956 951
948 958 953
948 958 953
251 958 955
241 349 339
243 352 283
243 351 285
242 349 281
236 341 275
226 327 260
231 332 263
227 328 260
241 349 277
228 329 262
223 321 256
222 321 256
219 315 252
217 314 250
217 315 251
217 315 251
217 316 568
216 314 544
216 314 287
218 316 252
217 315 251
239 349 284
236 342 275
217 315 252
244 351 283
238 344 273
