S1 S2 S3
149 283 285
151 288 292
152 290 291
148 280 280
143 271 271
141 269 270
140 264 265
141 268 268
143 275 271
143 276 281
143 281 290
151 287 302
198 287 291
149 286 288
147 279 280
146 277 280
147 276 279
147 276 274
143 271 333
147 273 271
151 283 284
152 284 282
147 286 286
161 310 315
348 285 295
494 303 947
418 771 846
416 742 825
420 752 842
416 756 867
416 746 872
420 736 855
425 718 826
412 711 379
390 286 271
313 269 266
367 309 267
388 687 269
397 731 615
410 760 801
417 755 776
451 763 274
382 298 302
147 278 291
169 324 333
157 301 316
170 327 339
171 324 328
160 303 305
143 271 270
145 276 281
141 265 267
141 267 270
142 271 277
143 266 273
177 268 269
297 263 263
378 263 259
410 270 264
426 285 267
455 469 275
448 741 275
429 766 273
145 269 268
140 263 263
158 297 309
139 261 262
141 263 264
143 271 274
143 270 273
367 705 271
382 724 271
381 710 264
382 704 264
388 718 267
401 711 271
386 715 276
520 303 313
143 271 270
166 318 323
144 274 281
143 267 266
175 337 341
171 320 323
445 765 787
474 799 793
481 775 758
461 762 745
452 771 757
463 787 805
158 289 283
152 283 282
157 295 295
157 295 296
150 280 283
147 276 279
148 277 279
140 263 267
148 277 277
146 279 284
153 295 297
178 339 342
160 302 307
150 285 290
151 287 291
174 337 341
176 332 334
163 305 311
168 309 309
165 303 298
157 288 291
149 276 284
149 288 287
147 282 287
147 280 283
146 280 280
153 295 295
161 300 306
157 297 293
147 281 282
154 290 296
153 291 295
162 314 321
167 322 327
167 314 333
155 298 307
149 284 295
149 285 292
147 277 281
172 333 335
175 331 341
173 335 329
158 306 312
537 765 437
457 850 882
353 615 679
322 571 662
337 613 693
524 851 944
440 759 854
646 954 957
315 956 958
588 953 948
644 955 957
623 951 956
540 935 953
625 955 958
640 956 958
233 951 957
159 300 519
143 268 270
151 284 292
140 264 262
142 263 266
142 268 268
143 270 275
145 274 279
147 279 281
146 278 281
145 272 275
145 273 276
143 271 268
141 268 266
169 334 334
174 338 338
175 332 336
160 306 312
173 332 335
143 268 268
394 372 268
428 790 274
461 869 650
468 894 925
487 913 940
502 901 920
494 819 282
297 287 285
154 284 290
158 294 306
167 317 320
164 314 315
153 293 297
166 314 325
152 287 870
145 271 287
143 268 265
146 268 267
150 272 266
157 273 267
168 290 273
175 322 595
321 955 950
569 957 957
493 955 959
465 951 959
585 956 959
650 955 957
653 953 957
649 952 955
593 948 955
594 943 952
607 947 953
512 950 957
412 910 955
163 811 948
150 675 884
150 364 282
386 927 701
147 377 886
150 280 904
163 320 958
164 781 959
166 949 957
172 946 955
169 321 327
152 285 293
148 278 284
143 273 275
139 265 267
140 262 264
142 265 263
145 269 261
147 270 263
176 323 308
174 323 308
169 313 299
182 341 340
180 321 306
175 309 306
166 300 290
159 287 282
161 295 301
145 271 280
145 269 280
140 266 271
142 268 283
142 269 273
141 263 271
140 263 260
143 261 261
143 265 263
142 260 258
390 265 263
269 277 277
146 275 273
147 277 280
151 283 283
166 315 316
145 273 271
174 330 337
167 308 323
141 263 267
154 284 295
151 288 293
158 305 309
167 328 329
162 308 320
176 337 340
163 310 324
140 263 265
141 264 267
141 268 267
179 332 335
152 286 283
162 305 320
175 335 342
169 325 328
154 293 298
151 285 287
150 285 293
143 268 270
142 268 268
141 263 262
141 268 273
142 268 274
142 270 275
143 270 276
147 278 281
146 278 277
151 280 284
157 294 299
156 290 291
154 289 287
155 288 293
155 292 292
152 291 292
149 275 282
146 277 281
145 281 290
145 273 278
159 303 306
159 297 301
145 271 278
145 270 274
145 268 267
214 269 266
423 272 266
154 285 281
140 265 268
143 266 266
162 311 320
170 332 334
174 342 333
148 275 275
175 331 326
157 295 305
148 281 933
149 366 956
154 940 958
578 956 959
633 956 957
665 955 316
655 955 324
621 951 477
576 933 772
493 745 457
143 269 271
150 283 299
148 285 296
155 294 304
161 300 308
155 292 293
151 281 285
145 270 271
141 267 263
142 271 273
147 283 287
154 299 303
168 436 955
171 952 959
581 952 957
495 925 949
377 810 901
174 736 836
205 954 959
268 711 843
238 949 955
595 315 322
641 317 318
659 324 321
659 344 329
661 730 314
635 948 315
298 313 309
165 316 316
145 275 276
149 282 279
148 278 279
142 269 266
148 280 287
151 288 300
142 271 278
145 281 293
148 285 299
149 287 292
154 295 297
182 673 940
541 946 952
551 946 953
532 943 951
540 946 954
527 946 954
463 888 943
216 297 299
148 285 292
155 300 313
150 281 288
153 283 295
152 284 292
173 306 320
406 311 320
430 285 295
425 284 289
438 287 291
496 298 301
581 351 304
609 950 953
623 952 954
588 947 950
533 897 936
466 790 877
452 787 847
427 654 385
148 284 287
149 283 291
147 284 282
174 341 344
152 291 305
144 270 276
149 278 271
179 335 320
170 309 303
152 283 285
181 337 330
170 328 327
155 298 311
170 314 314
177 331 323
165 315 341
217 275 291
499 335 322
492 866 307
348 617 679
390 666 753
659 955 957
658 956 958
660 955 958
664 957 958
652 956 958
648 956 958
654 955 959
179 956 959
149 701 879
151 769 837
167 943 957
156 340 951
160 310 954
163 310 593
154 284 290
155 292 301
147 280 280
146 277 278
146 277 275
144 276 281
150 622 943
460 893 949
512 941 950
524 944 952
523 947 954
654 956 959
615 954 957
519 941 951
364 697 825
156 295 295
157 300 303
149 279 283
149 279 286
145 271 277
143 269 271
145 275 277
147 277 283
146 275 282
142 269 273
145 271 271
175 340 341
174 320 316
615 810 307
651 605 325
662 956 339
644 956 955
653 954 925
625 949 305
585 324 299
512 295 289
164 293 288
157 295 297
153 289 291
153 289 291
155 289 287
152 282 274
148 275 271
145 271 268
147 276 277
146 273 271
146 270 272
143 269 273
141 268 273
162 306 335
157 312 329
167 320 323
155 297 287
166 309 302
157 291 285
169 313 308
155 290 287
154 290 294
153 292 299
152 293 302
152 294 289
146 283 277
159 303 310
152 289 289
143 267 264
466 851 919
591 950 954
659 957 959
661 957 959
659 957 960
659 956 958
484 911 934
154 290 293
151 284 292
150 287 289
150 285 289
151 287 290
155 299 300
581 950 307
612 950 312
516 300 283
567 300 298
617 303 302
458 280 276
344 276 276
146 275 278
148 280 283
151 287 289
146 276 281
152 286 290
146 274 278
146 275 277
149 277 274
147 276 273
152 284 280
153 294 290
149 293 294
147 291 295
146 291 295
152 291 299
155 295 301
151 290 299
151 289 297
161 313 627
149 295 953
148 452 952
198 858 950
397 857 950
181 957 959
498 425 951
550 588 297
468 346 275
527 293 287
514 292 283
463 286 277
387 277 276
145 273 273
144 271 273
143 275 276
147 278 273
169 317 312
157 304 308
157 305 310
151 288 289
158 300 309
163 303 314
163 308 314
175 338 329
159 303 320
146 279 291
142 271 278
145 273 275
148 278 281
152 285 283
166 314 313
155 289 287
146 274 275
140 262 262
141 267 268
143 275 274
141 267 266
282 267 268
178 275 275
152 278 282
150 279 283
147 276 279
147 279 282
150 283 280
148 276 277
143 269 270
143 268 268
142 264 266
142 267 265
143 273 269
143 270 268
146 271 271
266 273 271
396 743 299
425 825 919
445 881 943
497 935 949
518 940 948
511 934 944
641 956 958
534 950 954
403 786 883
441 591 289
164 292 293
145 274 276
145 278 277
144 270 273
143 266 267
143 269 268
143 271 365
143 621 779
384 728 797
408 778 833
332 780 848
145 789 889
143 445 888
145 275 847
150 281 284
153 288 286
154 300 297
155 300 306
150 287 300
150 288 300
146 281 291
151 285 297
147 274 274
149 277 276
148 284 279
149 284 280
147 280 281
145 274 284
146 277 297
149 294 315
157 315 327
169 337 334
172 320 322
168 315 315
166 303 299
430 300 287
626 308 286
631 906 290
655 956 364
648 955 959
678 956 959
635 954 957
461 936 953
158 937 954
151 286 946
149 277 303
151 281 277
144 271 270
155 282 282
170 314 312
174 324 320
164 297 303
408 285 284
655 955 337
661 955 959
374 770 943
477 948 958
503 949 959
590 955 959
637 957 959
296 955 957
158 301 954
157 293 303
162 305 314
165 312 327
151 291 288
172 329 329
166 320 330
145 275 277
151 296 303
150 291 512
144 560 729
567 950 956
471 851 933
455 839 935
434 815 925
421 796 913
421 777 787
356 283 285
149 284 292
151 281 289
512 410 314
518 311 331
151 281 307
153 303 320
155 300 300
154 292 279
152 282 271
147 271 267
142 264 263
147 276 277
149 282 281
157 297 305
154 288 292
166 315 320
155 291 293
150 284 283
150 280 281
149 278 277
147 278 276
148 275 274
171 321 330
143 270 676
173 629 735
399 687 735
404 676 709
401 676 709
420 695 733
404 676 724
396 662 711
419 664 285
153 280 281
155 290 293
156 294 296
162 303 305
176 335 340
159 302 301
178 338 339
177 338 332
177 335 332
174 335 339
174 335 346
176 335 340
177 338 346
175 347 349
169 314 341
161 311 327
149 281 291
152 293 299
147 284 291
145 280 287
143 275 279
149 279 280
152 289 282
172 330 336
151 291 299
153 290 296
151 290 295
157 299 294
150 280 284
147 275 275
143 265 321
199 631 715
361 681 783
399 730 827
495 950 953
573 943 469
607 384 300
483 285 284
527 326 336
423 951 748
601 953 957
615 954 958
653 955 957
658 955 956
652 956 956
605 956 957
179 341 448
172 334 341
169 330 341
159 312 327
149 285 299
146 275 372
451 391 783
522 899 295
543 916 298
534 559 295
537 297 291
480 285 281
298 274 270
147 271 270
141 267 268
140 263 262
139 262 259
140 262 259
139 260 258
138 260 260
138 261 263
139 263 265
140 263 265
140 263 267
142 269 273
142 271 315
143 273 746
143 271 839
143 268 275
142 266 267
143 267 267
141 263 264
141 265 267
140 262 266
143 271 274
143 269 271
143 267 265
146 273 273
143 273 273
146 275 271
150 282 282
499 878 437
539 934 946
