S1 S2 S3
960 960 951
950 965 960
316 540 961
311 347 292
318 340 444
300 309 955
303 469 955
313 961 952
327 963 953
965 965 957
311 965 960
310 333 960
311 338 270
324 361 278
306 365 284
289 337 285
296 323 269
300 321 256
320 362 274
316 333 271
308 368 286
325 364 288
313 360 289
305 352 279
324 340 281
323 357 275
316 342 265
314 331 270
321 359 271
325 363 285
325 362 287
329 366 285
312 369 285
330 352 287
325 369 276
308 345 271
330 372 288
330 370 277
327 359 280
328 372 290
329 374 287
331 366 290
326 373 284
330 369 287
326 376 290
327 371 291
332 367 293
333 372 293
313 368 289
331 356 290
327 371 287
332 369 291
327 354 290
327 370 290
325 365 275
326 367 282
323 367 284
322 371 287
313 352 281
322 369 289
326 367 288
326 372 291
327 375 281
317 350 293
315 367 290
327 369 960
325 366 960
326 941 961
329 966 960
859 964 959
964 964 958
964 964 958
964 963 956
965 965 959
965 965 960
965 966 960
965 966 961
965 966 961
965 965 961
965 966 959
964 965 266
960 959 256
962 962 277
965 966 960
965 966 961
965 966 961
965 966 961
965 966 961
965 966 961
965 966 961
965 966 961
320 966 961
320 346 958
322 355 960
317 337 285
325 350 260
306 356 276
314 363 282
321 363 290
322 348 288
317 348 286
324 368 287
320 359 287
321 367 286
311 350 286
323 348 288
307 367 289
322 366 287
328 363 287
320 358 281
321 364 282
323 367 291
305 396 275
963 320 264
300 960 955
965 966 957
321 966 961
325 966 961
322 500 960
312 364 960
320 362 959
316 350 275
322 357 280
325 367 275
323 367 766
312 965 960
965 966 960
965 965 961
965 965 960
785 962 958
963 965 959
965 966 960
965 964 955
965 966 958
965 966 364
965 965 283
965 369 275
965 356 277
320 347 280
322 364 285
325 366 288
324 364 280
309 367 289
320 364 283
317 364 285
324 365 280
324 366 287
321 364 289
321 367 277
802 355 283
964 362 288
312 350 271
316 352 285
312 361 283
317 355 280
317 341 281
318 362 283
322 358 286
320 359 281
311 338 270
303 325 265
296 329 269
278 315 256
281 316 260
324 366 287
298 333 265
320 362 286
323 367 288
315 358 280
325 349 286
321 364 283
965 357 276
965 965 281
965 966 756
965 966 960
965 966 960
965 966 377
965 965 281
965 358 275
467 352 264
320 369 285
318 363 284
323 348 287
322 365 286
303 348 271
324 348 287
320 366 273
321 359 284
308 364 288
316 350 287
323 364 282
323 365 286
321 370 283
326 353 283
310 361 280
320 355 271
320 340 266
314 330 271
321 344 256
325 352 267
321 352 279
325 352 283
314 349 287
294 359 285
287 351 287
274 342 289
953 332 285
959 358 303
960 960 958
961 327 687
309 346 268
320 359 277
323 361 280
322 355 282
322 354 284
321 360 287
308 352 288
293 320 276
306 332 271
960 313 257
960 958 241
959 961 300
958 962 955
963 966 960
964 966 960
964 966 960
964 966 960
964 965 809
964 962 278
962 361 290
324 363 283
325 360 291
326 370 276
325 367 288
327 367 287
327 367 286
327 367 286
328 367 287
327 370 287
331 373 291
323 370 290
290 325 261
290 331 258
280 307 248
331 376 291
297 332 252
297 312 251
327 345 276
327 372 291
327 372 287
327 373 292
327 371 291
324 378 291
327 372 290
329 369 287
324 367 287
328 369 289
325 369 288
320 369 283
327 372 291
329 357 280
326 371 290
320 371 291
326 368 283
327 369 290
313 356 290
321 360 290
330 366 291
329 369 290
325 375 286
326 373 286
326 372 290
325 369 290
324 375 288
324 372 290
326 355 286
330 369 293
327 374 289
317 364 289
297 348 277
285 342 283
306 357 286
315 363 292
310 349 284
329 366 291
321 370 292
320 367 292
320 371 295
323 361 287
964 947 285
965 966 433
965 965 804
963 954 258
961 325 269
963 357 281
965 373 292
965 377 289
965 405 648
655 954 960
332 390 960
332 372 961
408 966 961
965 966 961
965 966 960
965 966 961
965 966 961
965 966 961
331 377 960
326 379 291
329 363 290
330 357 294
333 372 291
332 377 292
314 376 290
320 429 292
312 370 288
325 371 290
327 373 290
325 364 281
325 371 281
325 370 286
324 356 289
329 375 291
335 359 291
326 372 291
328 367 289
325 374 289
327 371 292
328 372 290
327 373 293
330 364 290
324 378 290
331 375 289
313 373 289
328 369 506
327 366 960
327 363 960
327 381 960
315 963 959
