S1 S2 S3
908 968 953
823 963 956
886 968 958
927 969 950
878 969 958
898 968 959
929 970 960
946 970 959
945 967 958
925 962 958
894 960 951
907 962 955
872 960 953
917 966 958
924 969 957
932 967 959
919 968 959
923 968 957
946 970 959
946 969 956
922 963 957
917 960 952
910 958 953
897 960 950
927 964 956
932 968 952
853 967 953
834 969 957
924 968 959
945 970 958
946 968 958
899 961 955
935 958 951
908 960 951
887 960 950
804 964 957
933 964 958
937 968 960
931 969 959
920 968 960
946 970 958
945 970 958
939 963 956
913 960 951
896 960 953
916 960 953
855 959 947
933 966 959
931 968 960
930 969 960
921 969 959
926 970 960
946 970 958
944 967 958
906 962 954
915 960 952
884 960 952
891 960 948
875 964 957
934 968 960
938 969 959
927 968 959
921 968 960
945 970 959
941 967 958
942 965 956
943 963 954
790 955 929
803 957 931
460 649 363
273 658 379
264 743 952
865 963 950
926 968 959
930 968 961
903 970 961
932 972 958
940 969 957
936 967 957
932 960 949
793 744 354
268 644 370
254 704 953
829 964 955
933 965 959
931 968 960
935 970 960
931 970 959
643 958 889
716 963 877
696 959 925
730 957 869
702 957 428
767 958 402
749 959 907
852 959 951
773 965 957
935 970 955
932 970 961
936 971 962
937 971 961
936 971 961
932 969 961
936 970 961
937 970 960
937 970 960
931 970 961
933 971 960
904 963 955
712 956 931
770 958 922
719 961 955
918 969 958
934 972 951
874 967 943
935 970 961
931 968 961
936 968 961
939 969 960
938 968 958
935 969 960
764 967 940
662 962 805
639 963 820
899 966 958
919 963 953
873 962 949
923 970 960
715 967 956
925 969 960
936 967 960
924 968 960
934 968 959
930 968 958
934 964 957
920 962 957
919 960 953
791 963 932
939 969 960
903 970 961
935 968 959
930 965 958
913 967 957
932 966 957
932 963 954
926 960 953
918 958 956
927 960 955
932 966 958
930 969 959
866 969 959
916 968 959
933 968 959
926 966 958
935 967 959
944 963 955
935 960 954
934 958 955
920 960 955
880 962 946
800 966 951
836 968 957
936 968 960
934 968 959
933 966 958
934 966 958
938 963 954
937 960 954
875 958 954
928 959 956
886 960 945
886 968 956
937 969 958
932 969 959
933 968 958
937 964 959
913 967 957
940 963 954
936 960 953
834 959 953
928 958 955
927 963 953
930 967 959
925 970 960
901 969 960
932 968 959
937 968 959
911 968 957
937 965 957
930 961 953
930 958 952
926 958 955
914 960 952
788 963 945
934 969 960
892 968 959
931 968 959
935 968 958
928 968 957
914 963 954
931 961 955
914 960 953
930 958 956
929 960 954
912 962 955
933 964 959
937 969 961
935 968 960
934 968 959
889 968 956
930 963 957
896 962 952
936 960 952
888 959 954
935 960 957
928 966 957
821 966 952
800 967 955
929 968 960
932 968 959
931 968 958
929 967 958
939 963 956
935 960 954
923 959 955
925 960 955
798 959 912
747 965 947
852 967 958
897 969 957
930 967 959
938 967 958
934 967 958
933 963 954
933 960 954
889 958 955
929 960 957
926 963 955
916 968 957
928 969 960
938 966 960
929 968 958
937 968 958
911 968 957
935 963 956
929 960 953
842 960 954
932 958 957
930 963 956
937 968 960
927 970 960
908 969 961
931 968 959
933 967 958
920 967 957
935 965 956
923 960 952
892 960 953
935 959 955
921 961 953
731 961 919
882 969 959
760 966 956
930 966 960
938 968 958
932 967 957
937 966 957
935 960 955
921 960 952
926 958 956
928 961 956
926 966 956
932 969 959
924 969 960
931 968 959
928 968 957
916 968 957
934 966 957
933 962 955
927 960 954
929 960 955
934 960 956
920 966 956
935 969 960
877 964 959
928 969 959
934 966 959
920 968 958
930 967 958
938 963 955
937 960 954
925 960 955
921 960 955
882 962 949
854 967 954
862 968 959
932 968 960
933 968 959
938 968 957
924 967 956
937 964 956
937 960 954
913 960 955
928 960 957
928 962 954
937 963 957
939 968 959
902 969 958
927 963 958
939 968 958
920 967 957
933 964 957
933 960 954
898 960 955
928 958 953
928 963 955
934 966 959
937 969 960
899 969 959
931 968 960
937 968 957
919 968 957
936 965 957
935 961 955
922 960 954
931 959 955
923 960 950
741 962 934
810 967 954
830 969 959
935 968 959
938 967 958
931 968 957
936 965 957
936 961 955
934 960 955
914 958 955
932 961 956
929 966 957
917 969 960
846 969 957
935 968 960
938 968 958
929 966 957
933 968 957
931 963 955
927 960 954
917 960 955
934 960 956
933 966 959
939 969 959
922 969 960
928 969 960
934 968 959
913 968 956
932 967 957
938 963 955
944 961 953
849 958 944
702 951 869
869 960 954
892 959 950
863 957 934
928 968 959
929 968 960
936 968 960
934 968 959
932 968 959
946 968 959
837 960 945
945 965 957
946 964 957
903 957 950
938 958 954
930 959 955
927 960 952
933 967 960
678 960 907
932 968 960
934 966 960
945 968 959
945 967 957
710 956 902
700 955 917
916 962 953
791 957 943
931 962 955
886 958 953
897 957 949
941 958 955
937 960 955
922 966 958
927 968 961
943 968 957
945 968 959
946 968 958
946 969 959
917 966 954
817 961 942
945 968 958
847 962 947
923 963 955
945 965 958
922 960 954
868 957 952
939 958 953
854 955 943
817 959 946
934 965 957
793 962 949
940 968 959
947 970 961
947 970 960
946 970 958
946 970 958
946 964 957
734 960 904
944 968 958
692 957 887
906 960 952
835 954 945
943 958 956
944 962 958
944 965 959
944 968 959
943 964 961
946 969 961
947 970 961
935 967 955
759 960 945
766 964 941
940 966 953
716 955 925
909 961 955
837 960 948
946 968 961
945 971 962
947 972 963
948 973 964
889 970 960
945 972 963
948 974 964
947 972 963
948 973 964
947 974 964
948 975 964
832 964 954
755 967 954
833 968 958
946 971 962
875 967 956
945 968 961
945 970 962
947 972 963
945 974 964
948 974 963
947 971 964
863 971 960
948 975 964
863 972 959
942 972 962
948 970 962
946 970 962
945 968 961
947 970 962
947 971 963
944 973 964
948 974 963
920 972 961
948 971 964
843 971 957
948 975 962
946 972 962
948 970 961
947 969 962
946 970 962
946 972 963
941 970 963
947 973 962
947 974 962
948 972 963
873 971 957
948 974 963
948 972 962
946 970 962
946 970 960
928 968 960
944 970 962
947 972 963
947 974 963
741 968 949
760 966 923
948 975 965
245 582 343
196 462 283
197 467 285
264 630 378
270 645 382
276 677 393
279 666 385
281 668 388
282 672 389
276 656 380
263 627 371
247 583 356
269 641 379
252 582 348
268 616 366
273 623 362
281 650 369
284 670 382
279 671 394
279 653 386
263 639 377
271 653 370
249 576 345
266 628 376
262 629 372
277 652 389
274 658 377
280 672 389
275 649 392
281 658 388
273 654 381
272 639 376
247 582 349
273 658 383
279 683 390
281 677 391
266 642 376
285 670 391
277 674 392
253 588 352
277 658 392
252 597 360
834 948 417
292 664 390
274 663 387
277 661 390
249 589 352
260 631 370
255 592 357
279 670 388
274 653 385
249 603 358
267 627 365
273 669 391
